profile,name,age,iban,trx_id,timestamp,city,transaction_type,transaction_category,amount_eur,balance
buyer_3,Ana,35,ES66209594426850864649,TXN-1743788-136,2020-12-01T17:46:44,Amurrio,transfer,Partner Salary,2068.9,28289.04
buyer_3,Ana,35,ES66209594426850864649,TXN-29397021-137,2020-12-01T17:46:44,Amurrio,transfer,Extra Income,203.63,28492.67
buyer_3,Ana,35,ES66209594426850864649,TXN-24639159-138,2020-12-01T17:46:44,Amurrio,transfer,Bonus,1888.73,30381.4
buyer_3,Ana,35,ES66209594426850864649,TXN-81381982-139,2020-12-04T15:19:38,Barakaldo,Expense,food,-784.09,29597.31
buyer_3,Ana,35,ES66209594426850864649,TXN-19615710-141,2020-12-05T13:01:57,Amurrio,Basic services,electricity,-75.63,29064.7
buyer_3,Ana,35,ES66209594426850864649,TXN-19126638-142,2020-12-05T17:17:54,Amurrio,Basic services,internet,-30.13,29034.57
buyer_3,Ana,35,ES66209594426850864649,TXN-16973608-140,2020-12-05T17:23:21,Amurrio,Housing,Rent,-456.98,29140.33
buyer_3,Ana,35,ES66209594426850864649,TXN-84653104-143,2020-12-05T20:22:30,Amurrio,Basic services,phone,-94.44,28940.13
buyer_3,Ana,35,ES66209594426850864649,TXN-94165017-144,2020-12-06T09:42:46,Amurrio,Basic services,internet,-41.76,28898.37
buyer_3,Ana,35,ES66209594426850864649,TXN-8761587-145,2020-12-07T20:37:31,Amurrio,Basic services,internet,-66.53,28831.84
buyer_3,Ana,35,ES66209594426850864649,TXN-60038983-146,2020-12-28T15:29:16,Portugalete,Expense,clothing,-431.98,28399.86
buyer_3,Ana,35,ES66209594426850864649,TXN-12849399-147,2021-01-01T17:00:31,Amurrio,transfer,Salary,2036.32,30436.18
buyer_3,Ana,35,ES66209594426850864649,TXN-84499470-148,2021-01-01T17:00:31,Amurrio,transfer,Partner Salary,2068.9,32505.08
buyer_3,Ana,35,ES66209594426850864649,TXN-56181439-150,2021-01-05T07:05:23,Amurrio,Basic services,internet,-53.61,31994.49
buyer_3,Ana,35,ES66209594426850864649,TXN-1675658-149,2021-01-05T09:51:41,Amurrio,Housing,Rent,-456.98,32048.1
buyer_3,Ana,35,ES66209594426850864649,TXN-68259244-154,2021-01-06T15:23:29,Amurrio,Basic services,phone,-47.13,31776.95
buyer_3,Ana,35,ES66209594426850864649,TXN-18720088-151,2021-01-06T17:57:47,Amurrio,Basic services,electricity,-35.14,31959.35
buyer_3,Ana,35,ES66209594426850864649,TXN-78744995-153,2021-01-06T19:36:12,Amurrio,Basic services,internet,-57.56,31824.08
buyer_3,Ana,35,ES66209594426850864649,TXN-46777283-152,2021-01-06T20:43:21,Amurrio,Basic services,gas,-77.71,31881.64
buyer_3,Ana,35,ES66209594426850864649,TXN-80518724-155,2021-01-07T11:17:54,Amurrio,Basic services,electricity,-100.85,31676.1
buyer_3,Ana,35,ES66209594426850864649,TXN-36162670-156,2021-01-07T14:35:15,Amurrio,Basic services,gas,-58.16,31617.94
buyer_3,Ana,35,ES66209594426850864649,TXN-39822142-157,2021-01-07T16:14:15,Amurrio,Expense,education,-672.7,30945.24
buyer_3,Ana,35,ES66209594426850864649,TXN-41699618-158,2021-01-14T17:01:56,Portugalete,Expense,transport,-129.18,30816.06
buyer_3,Ana,35,ES66209594426850864649,TXN-2676720-161,2021-02-01T13:18:40,Amurrio,Expense,transport,-87.61,34833.67
buyer_3,Ana,35,ES66209594426850864649,TXN-44514942-159,2021-02-01T16:36:28,Amurrio,transfer,Salary,2036.32,32852.38
buyer_3,Ana,35,ES66209594426850864649,TXN-84765021-160,2021-02-01T16:36:28,Amurrio,transfer,Partner Salary,2068.9,34921.28
buyer_3,Ana,35,ES66209594426850864649,TXN-3957215-162,2021-02-04T12:42:03,Amurrio,Expense,healthcare,-23.69,34809.98
buyer_3,Ana,35,ES66209594426850864649,TXN-46207722-163,2021-02-05T12:38:51,Amurrio,Housing,Rent,-456.98,34353.0
buyer_3,Ana,35,ES66209594426850864649,TXN-72748109-165,2021-02-07T12:22:59,Amurrio,Basic services,electricity,-112.47,34180.97
buyer_3,Ana,35,ES66209594426850864649,TXN-82590110-164,2021-02-07T16:14:17,Amurrio,Basic services,water,-59.56,34293.44
buyer_3,Ana,35,ES66209594426850864649,TXN-79520100-167,2021-02-07T17:51:04,Amurrio,Basic services,phone,-39.92,34121.81
buyer_3,Ana,35,ES66209594426850864649,TXN-54073718-166,2021-02-07T20:34:31,Amurrio,Basic services,gas,-19.24,34161.73
buyer_3,Ana,35,ES66209594426850864649,TXN-59881159-168,2021-02-15T15:14:22,Amurrio,Expense,leisure,-85.78,34036.03
buyer_3,Ana,35,ES66209594426850864649,TXN-7991339-169,2021-02-26T09:34:02,Amurrio,Expense,education,-138.72,33897.31
buyer_3,Ana,35,ES66209594426850864649,TXN-75029145-170,2021-03-01T09:01:28,Amurrio,transfer,Salary,2036.32,35933.63
buyer_3,Ana,35,ES66209594426850864649,TXN-70544820-171,2021-03-01T09:01:28,Amurrio,transfer,Partner Salary,2068.9,38002.53
buyer_3,Ana,35,ES66209594426850864649,TXN-70043634-172,2021-03-01T09:01:28,Amurrio,transfer,Extra Income,203.63,38206.16
buyer_3,Ana,35,ES66209594426850864649,TXN-79449998-173,2021-03-05T10:05:52,Amurrio,Housing,Rent,-456.98,37749.18
buyer_3,Ana,35,ES66209594426850864649,TXN-8611793-175,2021-03-05T11:49:55,Amurrio,Basic services,electricity,-149.39,37589.77
buyer_3,Ana,35,ES66209594426850864649,TXN-71318519-174,2021-03-05T17:43:30,Amurrio,Basic services,water,-10.02,37739.16
buyer_3,Ana,35,ES66209594426850864649,TXN-7689112-176,2021-03-06T17:33:46,Amurrio,Basic services,gas,-16.21,37573.56
buyer_3,Ana,35,ES66209594426850864649,TXN-37862704-177,2021-03-08T12:16:57,Amurrio,Expense,clothing,-390.62,37182.94
buyer_3,Ana,35,ES66209594426850864649,TXN-21916753-178,2021-03-10T13:10:33,Amurrio,Expense,travel,-1324.72,35858.22
buyer_3,Ana,35,ES66209594426850864649,TXN-79337897-179,2021-03-12T15:40:32,Amurrio,Expense,clothing,-102.92,35755.3
buyer_3,Ana,35,ES66209594426850864649,TXN-51441414-180,2021-03-20T08:21:31,Amurrio,Expense,leisure,-162.93,35592.37
buyer_3,Ana,35,ES66209594426850864649,TXN-70876716-181,2021-03-26T17:49:25,Amurrio,Expense,leisure,-233.18,35359.19
buyer_3,Ana,35,ES66209594426850864649,TXN-73484264-184,2021-04-01T08:10:28,Amurrio,Expense,education,-283.78,39180.63
buyer_3,Ana,35,ES66209594426850864649,TXN-747028-182,2021-04-01T08:42:11,Amurrio,transfer,Salary,2036.32,37395.51
buyer_3,Ana,35,ES66209594426850864649,TXN-41670814-183,2021-04-01T08:42:11,Amurrio,transfer,Partner Salary,2068.9,39464.41
buyer_3,Ana,35,ES66209594426850864649,TXN-85460203-185,2021-04-05T13:22:04,Amurrio,Housing,Rent,-456.98,38723.65
buyer_3,Ana,35,ES66209594426850864649,TXN-87173842-186,2021-04-06T10:51:42,Amurrio,Basic services,gas,-16.41,38707.24
buyer_3,Ana,35,ES66209594426850864649,TXN-18931971-187,2021-04-06T21:04:51,Amurrio,Basic services,internet,-54.87,38652.37
buyer_3,Ana,35,ES66209594426850864649,TXN-43535736-188,2021-04-07T12:10:57,Amurrio,Basic services,water,-10.02,38642.35
buyer_3,Ana,35,ES66209594426850864649,TXN-52654277-189,2021-04-07T14:11:03,Amurrio,Basic services,electricity,-145.77,38496.58
buyer_3,Ana,35,ES66209594426850864649,TXN-46144326-191,2021-04-07T17:56:59,Amurrio,Basic services,phone,-61.46,38390.69
buyer_3,Ana,35,ES66209594426850864649,TXN-32588379-190,2021-04-07T19:27:13,Amurrio,Basic services,internet,-44.43,38452.15
buyer_3,Ana,35,ES66209594426850864649,TXN-38766156-192,2021-04-12T18:37:45,Amurrio,Expense,healthcare,-101.65,38289.04
buyer_3,Ana,35,ES66209594426850864649,TXN-78080610-193,2021-04-29T09:26:27,Amurrio,Expense,clothing,-266.21,38022.83
buyer_3,Ana,35,ES66209594426850864649,TXN-40700716-194,2021-05-01T20:59:26,Amurrio,transfer,Salary,2036.32,40059.15
buyer_3,Ana,35,ES66209594426850864649,TXN-76850219-195,2021-05-01T20:59:26,Amurrio,transfer,Partner Salary,2068.9,42128.05
buyer_3,Ana,35,ES66209594426850864649,TXN-1714083-197,2021-05-05T11:39:43,Amurrio,Basic services,gas,-94.07,41577.0
buyer_3,Ana,35,ES66209594426850864649,TXN-80504030-198,2021-05-05T14:24:35,Amurrio,Basic services,internet,-71.17,41505.83
buyer_3,Ana,35,ES66209594426850864649,TXN-30781084-196,2021-05-05T21:45:12,Amurrio,Housing,Rent,-456.98,41671.07
buyer_3,Ana,35,ES66209594426850864649,TXN-46660632-200,2021-05-06T08:10:43,Amurrio,Basic services,electricity,-77.62,41365.92
buyer_3,Ana,35,ES66209594426850864649,TXN-87771122-199,2021-05-06T15:16:42,Amurrio,Basic services,water,-62.29,41443.54
buyer_3,Ana,35,ES66209594426850864649,TXN-20397604-201,2021-05-07T13:39:41,Amurrio,Basic services,internet,-59.59,41306.33
buyer_3,Ana,35,ES66209594426850864649,TXN-23704105-202,2021-06-01T01:48:39,Amurrio,transfer,Salary,2036.32,43342.65
buyer_3,Ana,35,ES66209594426850864649,TXN-78739890-203,2021-06-01T01:48:39,Amurrio,transfer,Partner Salary,2068.9,45411.55
buyer_3,Ana,35,ES66209594426850864649,TXN-85358000-204,2021-06-01T01:48:39,Amurrio,transfer,Extra Income,203.63,45615.18
buyer_3,Ana,35,ES66209594426850864649,TXN-79506298-205,2021-06-01T01:48:39,Amurrio,transfer,Bonus,2029.86,47645.04
buyer_3,Ana,35,ES66209594426850864649,TXN-67346534-206,2021-06-04T22:25:28,Amurrio,Expense,leisure,-277.56,47367.48
buyer_3,Ana,35,ES66209594426850864649,TXN-20044682-207,2021-06-05T02:54:18,Amurrio,Housing,Rent,-456.98,46910.5
buyer_3,Ana,35,ES66209594426850864649,TXN-17261076-209,2021-06-05T17:15:01,Amurrio,Basic services,gas,-57.72,46788.48
buyer_3,Ana,35,ES66209594426850864649,TXN-46418763-208,2021-06-05T17:41:53,Amurrio,Basic services,water,-64.3,46846.2
buyer_3,Ana,35,ES66209594426850864649,TXN-79544016-210,2021-06-06T11:16:22,Amurrio,Basic services,water,-37.69,46750.79
buyer_3,Ana,35,ES66209594426850864649,TXN-56870269-211,2021-06-06T16:11:45,Amurrio,Basic services,gas,-67.42,46683.37
buyer_3,Ana,35,ES66209594426850864649,TXN-38435027-212,2021-06-12T17:19:03,Amurrio,Expense,gifts,-124.49,46558.88
buyer_3,Ana,35,ES66209594426850864649,TXN-86122518-213,2021-06-14T14:45:17,Amurrio,Expense,food,-332.89,46225.99
buyer_3,Ana,35,ES66209594426850864649,TXN-22882026-214,2021-06-24T07:11:03,Amurrio,Expense,food,-230.9,45995.09
buyer_3,Ana,35,ES66209594426850864649,TXN-22471085-215,2021-06-25T02:13:41,Amurrio,Expense,transport,-149.12,45845.97
buyer_3,Ana,35,ES66209594426850864649,TXN-92029413-216,2021-07-01T13:33:58,Amurrio,transfer,Salary,2036.32,47882.29
buyer_3,Ana,35,ES66209594426850864649,TXN-20823266-217,2021-07-01T13:33:58,Amurrio,transfer,Partner Salary,2068.9,49951.19
buyer_3,Ana,35,ES66209594426850864649,TXN-6417881-218,2021-07-05T00:03:08,Amurrio,Housing,Rent,-456.98,49494.21
buyer_3,Ana,35,ES66209594426850864649,TXN-45370213-220,2021-07-05T11:40:50,Amurrio,Basic services,gas,-73.25,49389.93
buyer_3,Ana,35,ES66209594426850864649,TXN-34606528-221,2021-07-05T18:46:57,Amurrio,Basic services,internet,-42.78,49347.15
buyer_3,Ana,35,ES66209594426850864649,TXN-83337530-219,2021-07-05T19:13:16,Amurrio,Basic services,electricity,-31.03,49463.18
buyer_3,Ana,35,ES66209594426850864649,TXN-98811122-225,2021-07-06T08:32:25,Amurrio,Basic services,phone,-29.86,49099.5
buyer_3,Ana,35,ES66209594426850864649,TXN-60633960-224,2021-07-06T08:53:42,Amurrio,Basic services,gas,-92.42,49129.36
buyer_3,Ana,35,ES66209594426850864649,TXN-63893433-222,2021-07-06T13:06:34,Amurrio,Basic services,water,-29.77,49317.38
buyer_3,Ana,35,ES66209594426850864649,TXN-63785386-223,2021-07-06T18:48:45,Amurrio,Basic services,electricity,-95.6,49221.78
buyer_3,Ana,35,ES66209594426850864649,TXN-58131323-226,2021-07-07T08:38:39,Amurrio,Basic services,water,-20.39,49079.11
buyer_3,Ana,35,ES66209594426850864649,TXN-28700138-227,2021-07-07T16:44:41,Amurrio,Basic services,gas,-73.66,49005.45
buyer_3,Ana,35,ES66209594426850864649,TXN-4779501-228,2021-07-07T18:38:27,Amurrio,Basic services,phone,-61.27,48944.18
buyer_3,Ana,35,ES66209594426850864649,TXN-31897915-230,2021-07-10T09:12:46,Amurrio,Expense,transport,-112.05,48558.74
buyer_3,Ana,35,ES66209594426850864649,TXN-86329921-229,2021-07-10T14:18:31,Salvatierra/Agurain,Expense,food,-273.39,48670.79
buyer_3,Ana,35,ES66209594426850864649,TXN-59185250-231,2021-07-16T23:13:45,Amurrio,Expense,clothing,-282.61,48276.13
buyer_3,Ana,35,ES66209594426850864649,TXN-58863229-232,2021-07-21T08:37:11,Amurrio,Expense,food,-355.33,47920.8
buyer_3,Ana,35,ES66209594426850864649,TXN-53050924-233,2021-08-01T16:19:17,Amurrio,transfer,Salary,2036.32,49957.12
buyer_3,Ana,35,ES66209594426850864649,TXN-79985632-234,2021-08-01T16:19:17,Amurrio,transfer,Partner Salary,2068.9,52026.02
buyer_3,Ana,35,ES66209594426850864649,TXN-49609852-235,2021-08-01T16:19:17,Amurrio,transfer,Extra Income,203.63,52229.65
buyer_3,Ana,35,ES66209594426850864649,TXN-81814363-236,2021-08-01T20:51:09,Amurrio,Expense,food,-449.11,51780.54
buyer_3,Ana,35,ES66209594426850864649,TXN-9501237-237,2021-08-05T08:24:15,Amurrio,Housing,Rent,-456.98,51323.56
buyer_3,Ana,35,ES66209594426850864649,TXN-1441364-238,2021-08-05T11:57:20,Amurrio,Basic services,phone,-74.75,51248.81
buyer_3,Ana,35,ES66209594426850864649,TXN-11645736-239,2021-08-07T10:11:34,Amurrio,Basic services,electricity,-146.71,51102.1
buyer_3,Ana,35,ES66209594426850864649,TXN-24534585-240,2021-08-22T10:36:11,Irun,Expense,transport,-101.93,51000.17
buyer_3,Ana,35,ES66209594426850864649,TXN-20340771-241,2021-08-28T12:23:10,Amurrio,Expense,leisure,-201.84,50798.33
buyer_3,Ana,35,ES66209594426850864649,TXN-11368641-242,2021-08-28T20:12:36,Amurrio,Expense,education,-445.28,50353.05
buyer_3,Ana,35,ES66209594426850864649,TXN-80281608-243,2021-09-01T18:14:52,Amurrio,transfer,Salary,2036.32,52389.37
buyer_3,Ana,35,ES66209594426850864649,TXN-80862367-244,2021-09-01T18:14:52,Amurrio,transfer,Partner Salary,2068.9,54458.27
buyer_3,Ana,35,ES66209594426850864649,TXN-23887125-246,2021-09-03T15:17:59,Amurrio,Expense,travel,-426.25,53914.35
buyer_3,Ana,35,ES66209594426850864649,TXN-3011436-245,2021-09-03T20:04:41,Amurrio,Expense,transport,-117.67,54340.6
buyer_3,Ana,35,ES66209594426850864649,TXN-21921131-247,2021-09-05T08:42:05,Amurrio,Housing,Rent,-456.98,53457.37
buyer_3,Ana,35,ES66209594426850864649,TXN-48672676-248,2021-09-06T00:58:50,Amurrio,Basic services,phone,-36.42,53420.95
buyer_3,Ana,35,ES66209594426850864649,TXN-69842053-249,2021-09-07T08:58:59,Amurrio,Basic services,phone,-78.6,53342.35
buyer_3,Ana,35,ES66209594426850864649,TXN-47217562-250,2021-09-11T17:20:48,Amurrio,Expense,food,-498.2,52844.15
buyer_3,Ana,35,ES66209594426850864649,TXN-37612883-251,2021-09-24T01:26:51,Amurrio,Expense,clothing,-79.71,52764.44
buyer_3,Ana,35,ES66209594426850864649,TXN-62465148-252,2021-09-26T15:20:49,Amurrio,Expense,transport,-192.13,52572.31
buyer_3,Ana,35,ES66209594426850864649,TXN-51998700-253,2021-09-27T10:31:15,Amurrio,Expense,food,-448.9,52123.41
buyer_3,Ana,35,ES66209594426850864649,TXN-55592850-254,2021-09-29T14:57:35,Amurrio,Expense,transport,-32.47,52090.94
buyer_3,Ana,35,ES66209594426850864649,TXN-12343473-255,2021-09-29T16:48:32,Amurrio,Expense,clothing,-91.36,51999.58
buyer_3,Ana,35,ES66209594426850864649,TXN-72309744-256,2021-10-01T15:14:32,Amurrio,transfer,Salary,2036.32,54035.9
buyer_3,Ana,35,ES66209594426850864649,TXN-80361593-257,2021-10-01T15:14:32,Amurrio,transfer,Partner Salary,2068.9,56104.8
buyer_3,Ana,35,ES66209594426850864649,TXN-8805015-258,2021-10-01T15:14:32,Amurrio,transfer,Extra Income,203.63,56308.43
buyer_3,Ana,35,ES66209594426850864649,TXN-88059402-260,2021-10-05T16:08:01,Amurrio,Basic services,gas,-97.91,55753.54
buyer_3,Ana,35,ES66209594426850864649,TXN-70034924-261,2021-10-05T16:47:55,Amurrio,Expense,leisure,-129.07,55624.47
buyer_3,Ana,35,ES66209594426850864649,TXN-70789487-259,2021-10-05T19:28:18,Amurrio,Housing,Rent,-456.98,55851.45
buyer_3,Ana,35,ES66209594426850864649,TXN-33068800-263,2021-10-06T19:54:47,Amurrio,Expense,transport,-110.19,55326.38
buyer_3,Ana,35,ES66209594426850864649,TXN-38374131-262,2021-10-06T20:58:58,Amurrio,Expense,food,-187.9,55436.57
buyer_3,Ana,35,ES66209594426850864649,TXN-61581285-264,2021-10-19T17:15:01,Amurrio,Expense,transport,-175.62,55150.76
buyer_3,Ana,35,ES66209594426850864649,TXN-4830678-265,2021-10-23T19:23:34,Amurrio,Expense,healthcare,-225.27,54925.49
buyer_3,Ana,35,ES66209594426850864649,TXN-34065368-266,2021-10-24T20:10:51,Amurrio,Expense,leisure,-128.94,54796.55
buyer_3,Ana,35,ES66209594426850864649,TXN-11012441-267,2021-10-27T19:41:32,Amurrio,Expense,transport,-78.06,54718.49
buyer_3,Ana,35,ES66209594426850864649,TXN-45160743-268,2021-11-01T10:27:00,Amurrio,transfer,Salary,2036.32,56754.81
buyer_3,Ana,35,ES66209594426850864649,TXN-6815545-269,2021-11-01T10:27:00,Amurrio,transfer,Partner Salary,2068.9,58823.71
buyer_3,Ana,35,ES66209594426850864649,TXN-5640734-270,2021-11-05T18:59:04,Amurrio,Housing,Rent,-456.98,58366.73
buyer_3,Ana,35,ES66209594426850864649,TXN-55950709-271,2021-11-05T20:35:40,Amurrio,Basic services,gas,-17.32,58349.41
buyer_3,Ana,35,ES66209594426850864649,TXN-40201930-272,2021-11-06T13:29:49,Amurrio,Basic services,water,-78.47,58270.94
buyer_3,Ana,35,ES66209594426850864649,TXN-823185-273,2021-11-06T17:58:28,Amurrio,Basic services,gas,-38.75,58232.19
buyer_3,Ana,35,ES66209594426850864649,TXN-28566017-274,2021-11-08T09:59:43,Amurrio,Expense,clothing,-133.23,58098.96
buyer_3,Ana,35,ES66209594426850864649,TXN-41651704-275,2021-12-01T11:20:36,Amurrio,transfer,Salary,2036.32,60135.28
buyer_3,Ana,35,ES66209594426850864649,TXN-56262964-276,2021-12-01T11:20:36,Amurrio,transfer,Partner Salary,2068.9,62204.18
buyer_3,Ana,35,ES66209594426850864649,TXN-52106652-277,2021-12-01T11:20:36,Amurrio,transfer,Extra Income,203.63,62407.81
buyer_3,Ana,35,ES66209594426850864649,TXN-47596825-278,2021-12-01T11:20:36,Amurrio,transfer,Bonus,2135.79,64543.6
buyer_3,Ana,35,ES66209594426850864649,TXN-37492630-280,2021-12-03T03:35:52,Basauri,Expense,clothing,-267.76,63978.15
buyer_3,Ana,35,ES66209594426850864649,TXN-70414042-279,2021-12-03T17:30:17,Amurrio,Expense,leisure,-297.69,64245.91
buyer_3,Ana,35,ES66209594426850864649,TXN-398205-282,2021-12-05T03:11:13,Amurrio,Basic services,water,-61.32,63459.85
buyer_3,Ana,35,ES66209594426850864649,TXN-49869103-283,2021-12-05T15:29:27,Amurrio,Basic services,phone,-51.38,63408.47
buyer_3,Ana,35,ES66209594426850864649,TXN-54138964-281,2021-12-05T22:01:53,Amurrio,Housing,Rent,-456.98,63521.17
buyer_3,Ana,35,ES66209594426850864649,TXN-13750882-284,2021-12-06T15:40:22,Amurrio,Basic services,gas,-18.28,63390.19
buyer_3,Ana,35,ES66209594426850864649,TXN-32558173-286,2021-12-07T10:38:56,Amurrio,Basic services,gas,-48.96,63311.59
buyer_3,Ana,35,ES66209594426850864649,TXN-16154843-287,2021-12-07T15:09:52,Amurrio,Basic services,internet,-64.23,63247.36
buyer_3,Ana,35,ES66209594426850864649,TXN-45631919-285,2021-12-07T20:16:51,Amurrio,Basic services,electricity,-29.64,63360.55
buyer_3,Ana,35,ES66209594426850864649,TXN-91164058-288,2021-12-10T11:29:07,Amurrio,Expense,food,-154.99,63092.37
buyer_3,Ana,35,ES66209594426850864649,TXN-59773983-289,2021-12-23T10:17:45,Zarautz,Expense,healthcare,-392.88,62699.49
buyer_3,Ana,35,ES66209594426850864649,TXN-32290626-290,2021-12-28T14:35:16,Amurrio,Expense,leisure,-256.03,62443.46
buyer_3,Ana,35,ES66209594426850864649,TXN-24725821-291,2021-12-31T19:39:51,Amurrio,Expense,leisure,-128.65,62314.81
buyer_3,Ana,35,ES66209594426850864649,TXN-12501978-292,2022-01-01T18:41:27,Amurrio,transfer,Salary,2036.32,64351.13
buyer_3,Ana,35,ES66209594426850864649,TXN-11019393-293,2022-01-01T18:41:27,Amurrio,transfer,Partner Salary,2068.9,66420.03
buyer_3,Ana,35,ES66209594426850864649,TXN-95558350-295,2022-01-05T17:15:08,Amurrio,Basic services,electricity,-117.07,65845.98
buyer_3,Ana,35,ES66209594426850864649,TXN-52268671-294,2022-01-05T19:37:10,Amurrio,Housing,Rent,-456.98,65963.05
buyer_3,Ana,35,ES66209594426850864649,TXN-36212408-297,2022-01-06T09:49:16,Amurrio,Basic services,gas,-17.66,65683.27
buyer_3,Ana,35,ES66209594426850864649,TXN-46248478-296,2022-01-06T10:45:12,Amurrio,Basic services,electricity,-145.05,65700.93
buyer_3,Ana,35,ES66209594426850864649,TXN-29303125-298,2022-01-06T13:12:55,Amurrio,Expense,transport,-176.73,65506.54
buyer_3,Ana,35,ES66209594426850864649,TXN-12139579-299,2022-01-07T09:43:30,Amurrio,Basic services,water,-57.73,65448.81
buyer_3,Ana,35,ES66209594426850864649,TXN-17233380-301,2022-01-07T10:36:28,Amurrio,Basic services,phone,-77.17,65340.73
buyer_3,Ana,35,ES66209594426850864649,TXN-48954720-300,2022-01-07T21:12:48,Amurrio,Basic services,electricity,-30.91,65417.9
buyer_3,Ana,35,ES66209594426850864649,TXN-54771537-302,2022-01-09T16:15:36,Amurrio,Expense,leisure,-178.38,65162.35
buyer_3,Ana,35,ES66209594426850864649,TXN-80443427-303,2022-01-26T09:03:32,Hernani,Expense,clothing,-338.21,64824.14
buyer_3,Ana,35,ES66209594426850864649,TXN-84252101-304,2022-02-01T16:54:17,Amurrio,transfer,Salary,2036.32,66860.46
buyer_3,Ana,35,ES66209594426850864649,TXN-70743881-305,2022-02-01T16:54:17,Amurrio,transfer,Partner Salary,2068.9,68929.36
buyer_3,Ana,35,ES66209594426850864649,TXN-19645631-306,2022-02-03T20:47:04,Amurrio,Expense,transport,-141.13,68788.23
buyer_3,Ana,35,ES66209594426850864649,TXN-69133560-307,2022-02-05T11:41:09,Amurrio,Housing,Rent,-456.98,68331.25
buyer_3,Ana,35,ES66209594426850864649,TXN-7772723-308,2022-02-05T15:50:44,Amurrio,Basic services,electricity,-55.09,68276.16
buyer_3,Ana,35,ES66209594426850864649,TXN-49234168-310,2022-02-06T14:17:39,Amurrio,Basic services,gas,-25.12,68162.22
buyer_3,Ana,35,ES66209594426850864649,TXN-58212961-309,2022-02-06T17:13:06,Amurrio,Basic services,electricity,-88.82,68187.34
buyer_3,Ana,35,ES66209594426850864649,TXN-42719550-311,2022-02-07T08:57:45,Amurrio,Basic services,water,-58.33,68103.89
buyer_3,Ana,35,ES66209594426850864649,TXN-78261442-312,2022-02-07T13:20:55,Amurrio,Basic services,internet,-33.13,68070.76
buyer_3,Ana,35,ES66209594426850864649,TXN-92331834-313,2022-02-10T17:38:45,Amurrio,Expense,transport,-58.83,68011.93
buyer_3,Ana,35,ES66209594426850864649,TXN-94308365-314,2022-03-01T12:47:36,Amurrio,transfer,Salary,2036.32,70048.25
buyer_3,Ana,35,ES66209594426850864649,TXN-38240785-315,2022-03-01T12:47:36,Amurrio,transfer,Partner Salary,2068.9,72117.15
buyer_3,Ana,35,ES66209594426850864649,TXN-44007023-316,2022-03-01T12:47:36,Amurrio,transfer,Extra Income,203.63,72320.78
buyer_3,Ana,35,ES66209594426850864649,TXN-32277985-317,2022-03-03T10:28:49,Amurrio,Expense,leisure,-122.19,72198.59
buyer_3,Ana,35,ES66209594426850864649,TXN-10228280-318,2022-03-04T18:30:19,Sopela,Expense,leisure,-143.92,72054.67
buyer_3,Ana,35,ES66209594426850864649,TXN-95492532-319,2022-03-05T06:51:43,Amurrio,Housing,Rent,-456.98,71597.69
buyer_3,Ana,35,ES66209594426850864649,TXN-25142319-320,2022-03-05T14:50:54,Amurrio,Basic services,water,-35.98,71561.71
buyer_3,Ana,35,ES66209594426850864649,TXN-17312534-321,2022-03-10T17:06:21,Amurrio,Expense,transport,-111.08,71450.63
buyer_3,Ana,35,ES66209594426850864649,TXN-98009603-322,2022-03-13T18:14:32,Amurrio,Expense,leisure,-152.23,71298.4
buyer_3,Ana,35,ES66209594426850864649,TXN-77298193-323,2022-03-14T17:58:12,Basauri,Expense,transport,-61.49,71236.91
buyer_3,Ana,35,ES66209594426850864649,TXN-67097504-324,2022-03-15T08:03:30,Amurrio,Expense,transport,-105.32,71131.59
buyer_3,Ana,35,ES66209594426850864649,TXN-21775330-325,2022-03-20T15:34:20,Amurrio,Expense,repairs,-489.12,70642.47
buyer_3,Ana,35,ES66209594426850864649,TXN-67991975-326,2022-03-25T12:21:55,Amurrio,Expense,transport,-129.01,70513.46
buyer_3,Ana,35,ES66209594426850864649,TXN-51282378-327,2022-04-01T21:02:36,Amurrio,transfer,Salary,2036.32,72549.78
buyer_3,Ana,35,ES66209594426850864649,TXN-27795089-328,2022-04-01T21:02:36,Amurrio,transfer,Partner Salary,2068.9,74618.68
buyer_3,Ana,35,ES66209594426850864649,TXN-1682137-329,2022-04-03T13:44:37,Oyón-Oion,Expense,food,-720.97,73897.71
buyer_3,Ana,35,ES66209594426850864649,TXN-20425757-332,2022-04-05T09:38:14,Amurrio,Basic services,electricity,-29.82,73352.12
buyer_3,Ana,35,ES66209594426850864649,TXN-39469385-331,2022-04-05T10:48:44,Amurrio,Basic services,water,-58.79,73381.94
buyer_3,Ana,35,ES66209594426850864649,TXN-81022481-333,2022-04-05T14:08:45,Amurrio,Basic services,gas,-40.98,73311.14
buyer_3,Ana,35,ES66209594426850864649,TXN-85158410-330,2022-04-05T16:29:57,Amurrio,Housing,Rent,-456.98,73440.73
buyer_3,Ana,35,ES66209594426850864649,TXN-44994556-334,2022-04-05T16:32:26,Amurrio,Basic services,phone,-54.75,73256.39
buyer_3,Ana,35,ES66209594426850864649,TXN-42673442-335,2022-04-06T10:35:23,Amurrio,Basic services,water,-18.04,73238.35
buyer_3,Ana,35,ES66209594426850864649,TXN-52511904-336,2022-04-06T20:20:09,Amurrio,Basic services,phone,-39.37,73198.98
buyer_3,Ana,35,ES66209594426850864649,TXN-87444260-337,2022-04-07T12:53:28,Amurrio,Basic services,gas,-97.31,73101.67
