profile,name,surname,birth_date,iban,trx_id,timestamp,city,trx_type,trx_cat,amount_eur,balance
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00579-77900674,2023-06-07T23:03:09,Amurrio,expenses,leisure,-60.76,81846.3
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00580-43356173,2023-06-08T14:40:07,Amurrio,expenses,internet,-42.0,81804.3
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00581-82695251,2023-06-08T14:33:00,Amurrio,expenses,leisure,-81.56,81722.74
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00582-60081920,2023-06-08T12:29:36,Amurrio,expenses,travel,-1512.06,80210.68
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00583-24385588,2023-06-10T16:19:46,Amurrio,expenses,transport,-88.05,80122.63
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00584-66819348,2023-06-10T06:10:44,Erandio,expenses,leisure,-78.26,80044.37
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00585-01455032,2023-06-11T18:07:25,Amurrio,expenses,cash,-100.0,79944.37
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00586-98109846,2023-06-12T02:42:25,Amurrio,expenses,transport,-69.71,79874.66
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00587-97356731,2023-06-12T12:31:15,Amurrio,expenses,leisure,-29.95,79844.71
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00588-42376255,2023-06-12T19:18:27,Amurrio,expenses,gifts,-349.23,79495.48
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00589-41673780,2023-06-15T12:20:37,Alegría-Dulantzi,expenses,education,-42.91,79452.57
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00590-71739076,2023-06-15T08:28:07,Amurrio,expenses,repairs,-249.29,79203.28
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00591-18748864,2023-06-16T13:30:25,Amurrio,expenses,food,-72.1,79131.18
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00592-41651170,2023-06-18T18:41:22,Amurrio,expenses,food,-122.36,79008.82
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00593-55720796,2023-06-18T09:01:07,Amurrio,expenses,leisure,-79.51,78929.31
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00594-51498635,2023-06-18T22:58:59,Amurrio,expenses,clothing,-95.74,78833.57
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00595-84554241,2023-06-21T20:02:36,Amurrio,expenses,gifts,-616.29,78217.28
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00596-71427049,2023-06-27T15:59:49,Amurrio,expenses,food,-79.42,78137.86
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00597-50433555,2023-06-28T10:48:27,Amurrio,expenses,transport,-59.24,78078.62
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00598-41367485,2023-06-28T02:05:27,Amurrio,expenses,cash,-100.0,77978.62
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00599-91854712,2023-06-28T17:29:49,Amurrio,expenses,repairs,-328.83,77649.79
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00600-86826627,2023-06-30T16:28:45,Amurrio,expenses,leisure,-39.17,77610.62
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00601-10082279,2023-06-30T09:05:17,Amurrio,expenses,cash,-100.0,77510.62
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00602-28005547,2023-06-30T10:00:25,Amurrio,expenses,gifts,-151.43,77359.19
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00603-88237266,2023-07-01T20:43:29,Amurrio,incomes,salary,3674.41,81033.6
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00604-87187260,2023-07-01T20:43:29,Amurrio,incomes,salary_partner,3979.27,85012.87
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00605-14990842,2023-07-01T11:46:43,Amurrio,expenses,clothing,-122.36,84890.51
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00606-68390552,2023-07-01T20:07:50,Amurrio,expenses,repairs,-63.84,84826.67
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00607-63682645,2023-07-02T15:16:35,Amurrio,expenses,food,-113.25,84713.42
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00608-74913198,2023-07-02T18:05:28,Amurrio,expenses,leisure,-54.81,84658.61
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00609-54780490,2023-07-02T20:55:19,Amurrio,expenses,gifts,-68.54,84590.07
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00610-69731543,2023-07-04T04:18:31,Amurrio,expenses,mortgage,-1069.75,83520.32
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00611-16553584,2023-07-04T20:48:10,Amurrio,expenses,cash,-100.0,83420.32
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00612-92313819,2023-07-04T11:41:34,Amurrio,expenses,repairs,-190.59,83229.73
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00613-42290790,2023-07-05T17:13:17,Amurrio,expenses,gas,-109.23,83120.5
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00614-53016543,2023-07-06T11:28:07,Salvatierra/Agurain,expenses,food,-106.48,83014.02
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00615-50662908,2023-07-06T12:21:54,Amurrio,expenses,leisure,-61.05,82952.97
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00616-57936632,2023-07-06T15:22:17,Amurrio,expenses,healthcare,-177.59,82775.38
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00617-65062462,2023-07-06T20:23:54,Vitoria-Gasteiz,expenses,education,-43.12,82732.26
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00618-37683800,2023-07-07T09:16:48,Sestao,expenses,healthcare,-120.81,82611.45
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00619-11415562,2023-07-07T08:27:33,Amurrio,expenses,cash,-100.0,82511.45
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00620-53339481,2023-07-08T08:13:02,Amurrio,expenses,water,-38.68,82472.77
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00621-41127250,2023-07-08T10:31:56,Amurrio,expenses,electricity,-29.26,82443.51
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00622-77368607,2023-07-08T08:55:06,Amurrio,expenses,internet,-42.0,82401.51
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00623-06392080,2023-07-08T23:36:28,Amurrio,expenses,phone,-37.9,82363.61
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00624-15636196,2023-07-08T11:04:25,Labastida,expenses,food,-99.84,82263.77
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00625-29036857,2023-07-09T18:32:57,Amurrio,expenses,gifts,-499.51,81764.26
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00626-48148442,2023-07-10T09:37:18,Amurrio,expenses,leisure,-31.51,81732.75
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00627-15120701,2023-07-11T13:08:23,Amurrio,expenses,cash,-100.0,81632.75
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00628-97939746,2023-07-13T10:37:05,Amurrio,expenses,leisure,-67.37,81565.38
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00629-75459441,2023-07-13T16:47:50,Santurtzi,expenses,clothing,-79.19,81486.19
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00630-96763463,2023-07-14T18:46:33,Amurrio,expenses,food,-104.59,81381.6
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00631-74506176,2023-07-15T17:00:58,Amurrio,expenses,cash,-100.0,81281.6
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00632-92917468,2023-07-16T06:39:58,Amurrio,expenses,food,-103.48,81178.12
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00633-36282227,2023-07-17T10:44:37,Amurrio,expenses,appliances,-143.31,81034.81
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00634-58175434,2023-07-21T20:11:31,Amurrio,expenses,education,-62.0,80972.81
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00635-80794113,2023-07-24T23:29:30,Getxo,expenses,food,-120.38,80852.43
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00636-62980507,2023-07-24T22:59:07,Amurrio,expenses,leisure,-80.44,80771.99
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00637-90817079,2023-07-24T21:00:22,Amurrio,expenses,cash,-100.0,80671.99
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00638-98617794,2023-07-26T16:11:37,Amurrio,expenses,leisure,-30.0,80641.99
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00639-37985339,2023-07-28T18:31:14,Amurrio,expenses,transport,-74.13,80567.86
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00640-27514248,2023-07-29T22:46:29,Amurrio,expenses,gifts,-763.42,79804.44
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00641-11529883,2023-07-30T17:21:17,Amurrio,expenses,transport,-73.54,79730.9
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00642-94762716,2023-08-01T09:26:21,Amurrio,incomes,salary,3674.41,83405.31
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00643-88233066,2023-08-01T09:26:21,Amurrio,incomes,salary_partner,3979.27,87384.58
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00644-13823221,2023-08-01T09:26:21,Amurrio,incomes,extra_income,437.39,87821.97
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00645-63146018,2023-08-02T17:23:32,Amurrio,expenses,food,-92.65,87729.32
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00646-84440182,2023-08-04T16:02:00,Amurrio,expenses,mortgage,-1069.75,86659.57
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00647-59706764,2023-08-04T21:13:28,Amurrio,expenses,cash,-100.0,86559.57
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00648-30810691,2023-08-04T20:11:20,Amurrio,expenses,appliances,-371.8,86187.77
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00649-38758992,2023-08-06T19:45:46,Amurrio,expenses,water,-28.38,86159.39
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00650-71516242,2023-08-06T10:11:42,Amurrio,expenses,leisure,-34.54,86124.85
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00651-25160563,2023-08-06T11:42:33,Hernani,expenses,clothing,-109.84,86015.01
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00652-96867919,2023-08-07T20:40:31,Amurrio,expenses,gas,-83.5,85931.51
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00653-58248085,2023-08-07T13:18:42,Vitoria-Gasteiz,expenses,food,-70.87,85860.64
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00654-01545900,2023-08-08T18:01:41,Amurrio,expenses,internet,-42.0,85818.64
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00655-55725335,2023-08-08T14:25:34,Amurrio,expenses,electricity,-70.96,85747.68
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00656-33033245,2023-08-08T09:05:59,Amurrio,expenses,phone,-39.14,85708.54
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00657-43575519,2023-08-08T13:57:08,Amurrio,expenses,education,-73.42,85635.12
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00658-13035865,2023-08-09T16:33:48,Pasaia,expenses,transport,-80.22,85554.9
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00659-34479520,2023-08-09T10:36:10,Amurrio,expenses,leisure,-48.36,85506.54
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00660-78179607,2023-08-11T20:22:06,Amurrio,expenses,transport,-75.74,85430.8
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00661-65721174,2023-08-12T11:23:17,Amurrio,expenses,food,-102.78,85328.02
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00662-26982826,2023-08-12T21:50:25,Amurrio,expenses,leisure,-34.71,85293.31
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00663-76026134,2023-08-12T08:58:10,Amurrio,expenses,clothing,-59.94,85233.37
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00664-12441786,2023-08-13T09:57:55,Amurrio,expenses,repairs,-287.46,84945.91
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00665-83945044,2023-08-14T06:04:16,Amurrio,expenses,leisure,-61.99,84883.92
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00666-05389852,2023-08-14T13:59:19,Amurrio,expenses,clothing,-78.72,84805.2
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00667-38560002,2023-08-15T14:02:49,Salvatierra/Agurain,expenses,food,-69.55,84735.65
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00668-84084051,2023-08-16T16:34:09,Amurrio,expenses,food,-112.01,84623.64
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00669-45818167,2023-08-16T08:09:02,Amurrio,expenses,transport,-68.7,84554.94
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00670-26228941,2023-08-18T20:23:17,Amurrio,expenses,healthcare,-151.42,84403.52
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00671-83146823,2023-08-19T18:05:03,Amurrio,expenses,cash,-100.0,84303.52
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00672-63782752,2023-08-20T11:13:43,Amurrio,expenses,leisure,-73.05,84230.47
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00673-81983020,2023-08-21T13:39:00,Amurrio,expenses,cash,-100.0,84130.47
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00674-08776647,2023-08-22T09:39:55,Amurrio,expenses,leisure,-30.4,84100.07
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00675-27676946,2023-08-22T16:08:07,Donostia,expenses,education,-52.68,84047.39
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00676-10742413,2023-08-22T11:02:36,Amurrio,expenses,repairs,-182.34,83865.05
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00677-62639521,2023-08-23T20:17:49,Amurrio,expenses,cash,-100.0,83765.05
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00678-83207456,2023-08-26T17:57:46,Amurrio,expenses,food,-62.99,83702.06
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00679-18542185,2023-08-28T10:28:53,Amurrio,expenses,repairs,-286.37,83415.69
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00680-64054740,2023-08-29T20:51:42,Amurrio,expenses,transport,-71.38,83344.31
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00681-77766313,2023-08-29T17:12:02,Amurrio,expenses,leisure,-72.17,83272.14
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00682-45436145,2023-08-29T00:17:52,Amurrio,expenses,cash,-100.0,83172.14
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00683-27931790,2023-08-30T19:35:22,Getxo,expenses,gifts,-478.96,82693.18
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00684-77975833,2023-08-31T09:16:31,Amurrio,expenses,leisure,-34.67,82658.51
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00685-16347925,2023-08-31T08:21:53,Sopela,expenses,cash,-100.0,82558.51
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00686-23878274,2023-09-01T03:52:11,Amurrio,incomes,salary,3674.41,86232.92
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00687-82140297,2023-09-01T03:52:11,Amurrio,incomes,salary_partner,3979.27,90212.19
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00688-25653579,2023-09-04T11:14:19,Amurrio,expenses,mortgage,-1069.75,89142.44
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00689-80679264,2023-09-04T14:47:30,Amurrio,expenses,food,-111.23,89031.21
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00690-34423779,2023-09-06T04:09:43,Amurrio,expenses,food,-62.32,88968.89
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00691-67470046,2023-09-07T23:23:44,Amurrio,expenses,phone,-31.46,88937.43
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00692-72541792,2023-09-07T09:02:54,Amurrio,expenses,transport,-76.04,88861.39
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00693-35935053,2023-09-08T09:16:41,Amurrio,expenses,water,-21.86,88839.53
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00694-00199870,2023-09-08T20:05:36,Amurrio,expenses,electricity,-40.85,88798.68
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00695-79841726,2023-09-08T17:55:52,Amurrio,expenses,gas,-95.67,88703.01
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00696-75394463,2023-09-08T10:54:56,Amurrio,expenses,internet,-42.0,88661.01
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00697-42919709,2023-09-08T12:29:56,Amurrio,expenses,cash,-100.0,88561.01
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00698-65058616,2023-09-09T11:15:35,Amurrio,expenses,food,-68.54,88492.47
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00699-50622720,2023-09-10T10:32:55,Amurrio,expenses,appliances,-230.54,88261.93
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00700-13311527,2023-09-11T12:50:32,Amurrio,expenses,repairs,-230.4,88031.53
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00701-05022493,2023-09-13T18:57:09,Amurrio,expenses,transport,-64.86,87966.67
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00702-06205879,2023-09-13T15:35:00,Amurrio,expenses,cash,-100.0,87866.67
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00703-32721657,2023-09-14T16:27:37,Hernani,expenses,cash,-100.0,87766.67
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00704-54579399,2023-09-16T15:22:07,Portugalete,expenses,transport,-88.85,87677.82
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00705-03547394,2023-09-16T11:16:53,Amurrio,expenses,cash,-100.0,87577.82
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00706-38960161,2023-09-17T22:18:35,Amurrio,expenses,transport,-77.55,87500.27
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00707-57563648,2023-09-17T23:24:21,Amurrio,expenses,leisure,-49.02,87451.25
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00708-49270811,2023-09-18T16:29:58,Amurrio,expenses,cash,-100.0,87351.25
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00709-71361156,2023-09-18T14:43:40,Amurrio,expenses,travel,-324.09,87027.16
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00710-56209548,2023-09-21T08:36:59,Amurrio,expenses,cash,-100.0,86927.16
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00711-08846060,2023-09-26T12:25:26,Amurrio,expenses,food,-72.72,86854.44
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00712-41148482,2023-09-26T15:03:16,Amurrio,expenses,leisure,-83.08,86771.36
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00713-79178572,2023-09-29T09:25:53,Amurrio,expenses,food,-109.75,86661.61
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00714-40761496,2023-10-01T20:48:32,Amurrio,incomes,salary,3674.41,90336.02
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00715-13096390,2023-10-01T20:48:32,Amurrio,incomes,salary_partner,3979.27,94315.29
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00716-44245163,2023-10-01T15:52:03,Amurrio,expenses,transport,-47.63,94267.66
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00717-49368196,2023-10-04T16:45:21,Amurrio,expenses,mortgage,-1069.75,93197.91
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00718-70910644,2023-10-04T19:20:19,Amurrio,expenses,transport,-73.44,93124.47
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00719-97274235,2023-10-05T09:36:04,Amurrio,expenses,electricity,-62.76,93061.71
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00720-83191184,2023-10-05T15:27:35,Amurrio,expenses,repairs,-201.05,92860.66
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00721-79598426,2023-10-06T10:54:16,Amurrio,expenses,phone,-41.12,92819.54
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00722-64076078,2023-10-06T15:14:03,Portugalete,expenses,gifts,-678.77,92140.77
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00723-34856309,2023-10-07T02:50:01,Vitoria-Gasteiz,expenses,food,-101.86,92038.91
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00724-28570517,2023-10-08T15:17:07,Amurrio,expenses,water,-35.3,92003.61
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00725-59568710,2023-10-08T11:54:48,Amurrio,expenses,gas,-50.16,91953.45
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00726-14968584,2023-10-08T17:39:19,Amurrio,expenses,internet,-42.0,91911.45
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00727-58929142,2023-10-08T12:20:15,Amurrio,expenses,cash,-100.0,91811.45
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00728-18780203,2023-10-11T15:22:10,Amurrio,expenses,food,-61.79,91749.66
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00729-05349041,2023-10-14T19:47:40,Barakaldo,expenses,clothing,-91.13,91658.53
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00730-96701078,2023-10-15T16:31:33,Zuia,expenses,food,-83.79,91574.74
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00731-99904724,2023-10-15T17:25:01,Amurrio,expenses,cash,-100.0,91474.74
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00732-41261420,2023-10-16T14:02:40,Lasarte-Oria,expenses,clothing,-83.79,91390.95
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00733-05890732,2023-10-17T06:52:21,Amurrio,expenses,cash,-100.0,91290.95
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00734-27738311,2023-10-19T16:09:45,Amurrio,expenses,food,-114.88,91176.07
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00735-97491787,2023-10-21T16:27:02,Amurrio,expenses,food,-68.13,91107.94
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00736-95281628,2023-10-23T13:25:40,Llodio,expenses,leisure,-50.49,91057.45
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00737-57359708,2023-10-26T15:28:54,Amurrio,expenses,cash,-100.0,90957.45
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00738-82990626,2023-10-26T18:57:10,Amurrio,expenses,gifts,-394.31,90563.14
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00739-10736646,2023-10-27T12:06:55,Amurrio,expenses,transport,-62.82,90500.32
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00740-94843055,2023-10-30T10:21:08,Amurrio,expenses,food,-117.26,90383.06
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00741-76355395,2023-10-30T16:32:54,Amurrio,expenses,leisure,-32.71,90350.35
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00742-02385242,2023-10-31T21:26:17,Amurrio,expenses,healthcare,-152.41,90197.94
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00743-62171645,2023-11-01T10:28:21,Amurrio,incomes,salary,3674.41,93872.35
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00744-64469432,2023-11-01T10:28:21,Amurrio,incomes,salary_partner,3979.27,97851.62
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00745-31180229,2023-11-01T08:04:04,Zarautz,expenses,food,-101.6,97750.02
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00746-92839741,2023-11-03T17:14:17,Galdakao,expenses,leisure,-58.83,97691.19
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00747-39269932,2023-11-04T19:48:18,Amurrio,expenses,mortgage,-1069.75,96621.44
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00748-67929970,2023-11-04T17:01:12,Amurrio,expenses,transport,-55.44,96566.0
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00749-87672434,2023-11-04T19:58:23,Amurrio,expenses,education,-63.32,96502.68
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00750-50798970,2023-11-04T07:32:52,Amurrio,expenses,cash,-100.0,96402.68
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00751-27309234,2023-11-05T18:49:05,Amurrio,expenses,phone,-43.01,96359.67
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00752-76762245,2023-11-05T19:50:53,Amurrio,expenses,transport,-68.68,96290.99
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00753-72852080,2023-11-06T13:49:16,Amurrio,expenses,food,-92.77,96198.22
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00754-01920017,2023-11-07T19:11:20,Amurrio,expenses,food,-70.28,96127.94
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00755-39727202,2023-11-07T09:05:45,Amurrio,expenses,transport,-64.18,96063.76
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00756-77737744,2023-11-07T21:11:53,Amurrio,expenses,repairs,-248.29,95815.47
buyer_3,Ana,,1989-08-23,ES60209500003562397206,TRX_N-00757-09967771,2023-11-08T16:27:54,Amurrio,expenses,electricity,-75.25,95740.22
