profile,name,surname,birth_date,dni,email,password,iban,assets,trx_date,trx_city,trx_type,trx_cat,trx_amount,balance
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-01T10:49:22,Gernika,expenses,food,-116.63,-43320.47
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-01T20:56:33,Gernika,expenses,cash,-100.0,-43420.47
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-04T08:57:32,Gernika,expenses,food,-102.92,-43523.39
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-04T08:51:26,Gernika,expenses,cash,-100.0,-43623.39
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-05T10:49:04,Gernika,expenses,mortgage,-983.98,-44607.37
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-05T13:24:00,Gernika,expenses,phone,-30.79,-44638.16
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-06T17:35:42,Gernika,expenses,phone,-32.92,-44671.08
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-06T12:58:24,Gernika,expenses,food,-72.52,-44743.6
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-07T19:47:28,Gernika,expenses,water,-30.13,-44773.73
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-07T07:42:16,Gernika,expenses,electricity,-36.71,-44810.44
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-07T16:12:34,Gernika,expenses,gas,-71.29,-44881.73
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-07T15:02:52,Gernika,expenses,internet,-42.4,-44924.13
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-07T13:44:17,Gernika,expenses,phone,-45.02,-44969.15
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-13T09:53:24,Gernika,expenses,transport,-86.45,-45055.6
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-13T08:00:27,Gernika,expenses,repairs,-315.81,-45371.41
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-16T08:13:37,Gernika,expenses,repairs,-64.73,-45436.14
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-18T13:29:11,Gernika,expenses,children,-338.49,-45774.63
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-21T11:42:15,Gernika,expenses,healthcare,-99.87,-45874.5
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-22T10:57:52,Gernika,expenses,cash,-100.0,-45974.5
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-22T18:39:07,Gernika,expenses,children,-284.78,-46259.28
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-25T01:05:41,Gernika,expenses,transport,-53.67,-46312.95
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-26T00:51:43,Gernika,expenses,education,-46.57,-46359.52
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-26T08:29:20,Gernika,expenses,children,-620.96,-46980.48
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-27T17:11:59,Gernika,expenses,transport,-43.64,-47024.12
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-29T09:51:51,Gernika,expenses,food,-76.11,-47100.23
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-29T16:08:50,Gernika,expenses,repairs,-268.9,-47369.13
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-10-30T08:42:07,Gernika,expenses,repairs,-60.5,-47429.63
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-01T11:40:17,Gernika,incomes,salary,2019.17,-45410.46
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-04T01:28:54,Gernika,expenses,cash,-100.0,-45510.46
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-04T21:41:32,Gernika,expenses,gifts,-129.42,-45639.88
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-05T18:45:49,Gernika,expenses,mortgage,-983.98,-46623.86
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-06T17:10:24,Gernika,expenses,water,-22.72,-46646.58
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-06T13:16:31,Gernika,expenses,phone,-44.87,-46691.45
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-07T20:06:48,Gernika,expenses,water,-40.12,-46731.57
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-07T12:33:14,Gernika,expenses,gas,-92.07,-46823.64
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-08T05:48:16,Gernika,expenses,internet,-42.4,-46866.04
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-09T23:39:35,Gernika,expenses,education,-63.4,-46929.44
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-10T09:21:19,Gernika,expenses,leisure,-48.51,-46977.95
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-10T19:09:59,Gernika,expenses,children,-624.31,-47602.26
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-12T20:54:41,Gernika,expenses,food,-119.25,-47721.51
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-12T16:12:07,Gernika,expenses,transport,-40.74,-47762.25
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-12T17:28:29,Gernika,expenses,appliances,-207.62,-47969.87
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-14T09:26:51,Gernika,expenses,food,-102.2,-48072.07
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-15T16:32:51,Gernika,expenses,food,-106.78,-48178.85
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-15T11:40:47,Gernika,expenses,transport,-41.98,-48220.83
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-15T18:24:48,Gernika,expenses,clothing,-105.44,-48326.27
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-15T15:23:24,Gernika,expenses,gifts,-110.87,-48437.14
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-16T22:18:48,Gernika,expenses,clothing,-56.13,-48493.27
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-19T20:50:24,Gernika,expenses,food,-117.37,-48610.64
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-20T08:09:28,Gernika,expenses,repairs,-264.94,-48875.58
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-27T12:35:31,Gernika,expenses,food,-122.67,-48998.25
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-28T19:45:25,Gernika,expenses,food,-104.7,-49102.95
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-28T17:48:52,Gernika,expenses,repairs,-123.63,-49226.58
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-29T20:18:17,Gernika,expenses,transport,-66.4,-49292.98
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-11-30T12:47:53,Gernika,expenses,leisure,-80.44,-49373.42
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-01T14:10:14,Gernika,incomes,salary,2019.17,-47354.25
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-01T14:10:14,Gernika,incomes,extra_income,252.43,-47101.82
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-01T14:10:14,Gernika,incomes,salary_bonus,1500.89,-45600.93
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-02T22:02:41,Gernika,expenses,transport,-47.8,-45648.73
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-03T18:20:32,Gernika,expenses,cash,-100.0,-45748.73
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-05T08:25:28,Gernika,expenses,mortgage,-983.98,-46732.71
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-05T11:49:02,Gernika,expenses,clothing,-55.23,-46787.94
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-06T13:28:25,Gernika,expenses,electricity,-84.01,-46871.95
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-06T18:55:09,Gernika,expenses,leisure,-37.93,-46909.88
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-06T23:27:34,Gernika,expenses,clothing,-112.62,-47022.5
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-07T21:17:11,Gernika,expenses,water,-28.42,-47050.92
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-07T20:12:24,Gernika,expenses,electricity,-56.41,-47107.33
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-07T15:32:06,Gernika,expenses,cash,-100.0,-47207.33
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-08T18:46:00,Gernika,expenses,water,-24.37,-47231.7
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-08T19:29:45,Gernika,expenses,appliances,-148.26,-47379.96
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-10T04:38:49,Gernika,expenses,education,-73.02,-47452.98
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-10T17:53:42,Gernika,expenses,cash,-100.0,-47552.98
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-10T19:11:56,Gernika,expenses,repairs,-120.5,-47673.48
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-11T19:39:09,Gernika,expenses,cash,-100.0,-47773.48
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-11T19:23:23,Gernika,expenses,travel,-520.23,-48293.71
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-11T20:33:30,Gernika,expenses,repairs,-35.1,-48328.81
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-12T17:25:04,Gernika,expenses,clothing,-86.38,-48415.19
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-12T17:46:04,Gernika,expenses,repairs,-78.41,-48493.6
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-15T09:38:20,Gernika,expenses,clothing,-65.58,-48559.18
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-15T12:11:33,Gernika,expenses,repairs,-309.65,-48868.83
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-17T20:11:39,Gernika,expenses,leisure,-33.87,-48902.7
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-17T21:40:24,Gernika,expenses,appliances,-150.55,-49053.25
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-18T11:27:30,Gernika,expenses,food,-95.66,-49148.91
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-20T14:14:50,Gernika,expenses,food,-60.24,-49209.15
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-23T19:38:45,Gernika,expenses,education,-45.43,-49254.58
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-23T10:33:48,Gernika,expenses,cash,-100.0,-49354.58
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-24T12:28:07,Gernika,expenses,food,-68.73,-49423.31
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-24T08:09:29,Gernika,expenses,gifts,-529.08,-49952.39
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-25T18:09:05,Gernika,expenses,food,-111.69,-50064.08
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-25T13:58:13,Gernika,expenses,education,-48.77,-50112.85
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-28T11:11:37,Gernika,expenses,transport,-81.06,-50193.91
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-30T13:54:13,Gernika,expenses,food,-79.91,-50273.82
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-30T08:56:57,Gernika,expenses,cash,-100.0,-50373.82
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2023-12-31T16:11:45,Gernika,expenses,healthcare,-70.02,-50443.84
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-01T12:34:25,Gernika,incomes,salary,2070.8,-48373.04
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-03T08:56:07,Gernika,expenses,transport,-67.99,-48441.03
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-03T09:58:13,Gernika,expenses,repairs,-286.76,-48727.79
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-05T19:34:48,Gernika,expenses,mortgage,-933.86,-49661.65
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-05T14:17:15,Gernika,expenses,water,-27.9,-49689.55
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-05T12:13:45,Gernika,expenses,electricity,-64.35,-49753.9
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-05T13:11:18,Gernika,expenses,gas,-69.79,-49823.69
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-05T08:19:20,Gernika,expenses,education,-77.84,-49901.53
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-05T15:26:37,Gernika,expenses,gifts,-547.64,-50449.17
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-06T15:28:58,Gernika,expenses,gas,-45.82,-50494.99
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-06T14:08:26,Gernika,expenses,cash,-100.0,-50594.99
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-06T10:09:14,Gernika,expenses,repairs,-151.06,-50746.05
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-07T18:17:00,Gernika,expenses,phone,-46.55,-50792.6
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-08T20:47:36,Gernika,expenses,water,-24.1,-50816.7
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-08T14:05:10,Gernika,expenses,electricity,-57.04,-50873.74
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-10T20:34:21,Gernika,expenses,leisure,-28.37,-50902.11
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-10T19:42:21,Gernika,expenses,cash,-100.0,-51002.11
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-11T23:17:23,Gernika,expenses,leisure,-66.58,-51068.69
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-15T13:35:35,Gernika,expenses,leisure,-65.3,-51133.99
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-16T19:57:18,Gernika,expenses,food,-95.61,-51229.6
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-20T09:15:23,Gernika,expenses,clothing,-51.2,-51280.8
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-21T18:27:54,Gernika,expenses,healthcare,-189.18,-51469.98
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-22T17:18:22,Gernika,expenses,leisure,-73.93,-51543.91
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-22T19:59:47,Gernika,expenses,children,-513.34,-52057.25
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-26T20:30:15,Gernika,expenses,cash,-100.0,-52157.25
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-26T10:07:01,Gernika,expenses,gifts,-169.58,-52326.83
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-27T20:09:50,Gernika,expenses,leisure,-18.77,-52345.6
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-27T11:09:02,Gernika,expenses,cash,-100.0,-52445.6
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-27T11:52:44,Gernika,expenses,appliances,-134.17,-52579.77
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-28T11:12:56,Gernika,expenses,transport,-85.46,-52665.23
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-29T08:40:48,Gernika,expenses,healthcare,-75.62,-52740.85
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-30T11:33:12,Gernika,expenses,cash,-100.0,-52840.85
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-01-31T08:46:47,Gernika,expenses,cash,-100.0,-52940.85
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-02-01T22:53:00,Gernika,incomes,salary,2070.8,-50870.05
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-02-02T16:59:38,Gernika,expenses,education,-69.1,-50939.15
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-02-02T13:51:47,Gernika,expenses,children,-527.36,-51466.51
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-02-04T16:27:56,Gernika,expenses,leisure,-50.73,-51517.24
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-02-05T18:13:13,Gernika,expenses,mortgage,-933.86,-52451.1
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-02-06T14:50:06,Gernika,expenses,internet,-43.49,-52494.59
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-02-06T16:42:37,Gernika,expenses,leisure,-27.01,-52521.6
buyer_2,Aitxiber,Beitia,1984-09-05,80757954D,aitxiber.beitia@brillianttech.tech,378114,ES55209577186017995967,5415.67,2024-02-07T18:18:45,Gernika,expenses,internet,-43.49,-52565.09
