profile,name,surname,birth_date,dni,email,password,city,iban,balance,category,amount,timestamp
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2023-11-06T15:31:03
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,internet,-42.0,2023-11-07T22:30:03
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,phone,-39.17,2023-11-07T14:13:12
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-60.16,2023-11-07T17:15:02
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,electricity,-85.28,2023-11-08T08:59:53
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gas,-107.7,2023-11-08T10:31:18
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,clothing,-77.84,2023-11-09T14:28:32
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-85.44,2023-11-12T16:26:45
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,education,-51.83,2023-11-12T13:34:44
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-98.25,2023-11-15T19:20:09
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-75.08,2023-11-15T16:17:28
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,clothing,-140.92,2023-11-15T09:09:00
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-81.39,2023-11-17T20:12:10
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-108.15,2023-11-18T12:03:16
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-85.35,2023-11-19T11:24:50
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2023-11-19T12:32:25
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-91.09,2023-11-20T10:16:12
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-42.22,2023-11-20T19:34:59
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gifts,-620.83,2023-11-21T13:54:38
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-59.7,2023-11-22T18:58:00
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-36.04,2023-11-22T15:52:49
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2023-11-25T09:19:30
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,repairs,-128.09,2023-11-25T18:35:08
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2023-11-26T11:20:44
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-83.05,2023-11-27T10:28:40
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,clothing,-125.61,2023-11-27T18:07:35
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-74.22,2023-11-29T19:15:40
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,salary,2082.11,2023-12-01T06:30:09
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,salary_bonus,1496.64,2023-12-01T06:30:09
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-117.45,2023-12-01T14:51:50
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,mortgage,-856.91,2023-12-04T03:54:30
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-85.65,2023-12-04T12:40:57
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gifts,-415.18,2023-12-04T01:48:31
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gas,-107.91,2023-12-05T18:37:06
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,internet,-42.0,2023-12-05T10:36:35
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,education,-52.4,2023-12-06T08:35:07
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,water,-23.47,2023-12-07T17:34:06
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,electricity,-40.14,2023-12-08T15:48:39
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,phone,-32.04,2023-12-08T16:30:33
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-90.17,2023-12-08T08:31:35
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-50.5,2023-12-09T10:42:52
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2023-12-10T15:34:54
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-111.0,2023-12-11T09:43:46
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-60.36,2023-12-11T08:45:54
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,children,-696.15,2023-12-13T13:57:46
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-63.3,2023-12-14T20:57:00
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2023-12-15T08:33:17
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-88.32,2023-12-16T02:10:43
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-44.31,2023-12-16T11:41:41
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,clothing,-107.96,2023-12-16T22:45:00
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-64.45,2023-12-18T15:53:32
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2023-12-18T11:52:37
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,appliances,-294.03,2023-12-18T20:17:28
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,travel,-1230.03,2023-12-22T08:12:03
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,repairs,-244.55,2023-12-22T18:29:18
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-109.18,2023-12-23T10:25:09
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,education,-56.82,2023-12-23T09:02:22
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,children,-322.04,2023-12-24T13:51:11
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2023-12-25T04:23:46
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-120.21,2023-12-26T21:25:14
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-88.99,2023-12-27T18:32:13
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,children,-160.11,2023-12-27T17:34:43
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gifts,-109.11,2023-12-29T07:02:19
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-113.98,2023-12-30T02:19:20
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,salary,2142.83,2024-01-01T08:59:44
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,travel,-1701.54,2024-01-01T18:39:50
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-62.0,2024-01-02T14:59:45
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-51.51,2024-01-03T04:11:17
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-78.62,2024-01-03T17:49:54
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,mortgage,-856.91,2024-01-04T17:18:03
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-113.48,2024-01-04T10:32:37
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,appliances,-327.46,2024-01-04T19:47:22
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gas,-70.85,2024-01-05T07:59:27
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,internet,-42.0,2024-01-05T17:36:47
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-01-05T13:06:41
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,electricity,-75.32,2024-01-06T18:51:54
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-45.05,2024-01-06T23:12:55
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,travel,-734.75,2024-01-07T15:56:50
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gifts,-311.45,2024-01-07T18:21:37
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,water,-38.35,2024-01-08T10:38:42
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,phone,-38.84,2024-01-08T15:18:48
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-01-08T14:31:28
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-66.46,2024-01-09T20:16:02
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,clothing,-156.01,2024-01-09T16:17:51
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-81.26,2024-01-10T08:07:31
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-01-10T15:15:43
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,repairs,-263.94,2024-01-10T19:49:36
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,healthcare,-99.37,2024-01-14T04:23:49
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-01-14T10:12:58
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,children,-721.32,2024-01-14T11:44:27
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,repairs,-88.44,2024-01-15T12:39:04
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-58.07,2024-01-18T18:14:36
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,appliances,-129.75,2024-01-18T04:19:33
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,repairs,-39.45,2024-01-21T11:25:07
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-88.3,2024-01-25T11:40:58
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,education,-66.64,2024-01-26T22:31:04
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-24.9,2024-01-28T02:29:57
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,healthcare,-46.72,2024-01-28T18:19:30
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-01-28T11:07:25
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-46.08,2024-01-30T18:52:00
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,clothing,-80.21,2024-01-30T07:43:06
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,salary,2142.83,2024-02-01T00:35:13
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,extra_income,358.7,2024-02-01T00:35:13
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,clothing,-91.47,2024-02-01T13:04:41
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,healthcare,-87.71,2024-02-01T16:33:55
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,children,-649.53,2024-02-02T19:34:17
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,education,-55.39,2024-02-03T17:13:06
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,mortgage,-856.91,2024-02-04T17:30:42
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,education,-67.48,2024-02-04T14:45:05
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gifts,-496.91,2024-02-04T16:28:11
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,water,-36.57,2024-02-06T22:06:54
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,phone,-40.65,2024-02-06T09:48:37
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,travel,-957.1,2024-02-06T11:54:35
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gas,-70.63,2024-02-07T11:38:48
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,internet,-42.0,2024-02-07T10:09:16
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-42.61,2024-02-07T08:33:04
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,electricity,-64.33,2024-02-08T10:47:06
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,children,-392.13,2024-02-08T16:46:30
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-101.42,2024-02-11T13:01:22
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gifts,-262.41,2024-02-14T14:19:52
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,repairs,-44.49,2024-02-16T14:54:54
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-82.27,2024-02-17T20:57:27
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,clothing,-148.12,2024-02-17T18:47:27
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-27.91,2024-02-18T12:37:56
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,children,-394.68,2024-02-18T15:08:12
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-47.93,2024-02-19T08:40:19
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,repairs,-31.13,2024-02-19T11:32:42
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-102.16,2024-02-20T19:11:32
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,repairs,-198.02,2024-02-21T17:15:48
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-24.57,2024-02-22T10:14:02
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-23.67,2024-02-28T10:11:12
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,salary,2142.83,2024-03-01T19:03:27
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-82.08,2024-03-01T09:32:37
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-03-01T13:14:02
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-110.0,2024-03-02T21:43:23
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-52.53,2024-03-02T14:39:37
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,mortgage,-856.91,2024-03-04T17:46:10
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,water,-34.47,2024-03-05T17:38:15
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gas,-47.04,2024-03-05T09:15:00
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,internet,-42.0,2024-03-05T15:47:26
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,phone,-33.56,2024-03-05T12:54:42
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,appliances,-301.29,2024-03-05T08:58:27
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-03-06T18:40:06
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-91.54,2024-03-07T10:16:37
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-41.34,2024-03-07T15:48:34
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,electricity,-27.34,2024-03-08T14:06:49
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-03-08T19:43:03
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,gifts,-359.71,2024-03-14T20:15:26
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,education,-69.1,2024-03-15T22:06:44
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-03-15T07:20:21
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-99.36,2024-03-16T23:39:23
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-62.0,2024-03-17T13:51:30
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,education,-66.32,2024-03-17T15:50:08
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-03-18T20:18:00
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-52.69,2024-03-20T12:27:01
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-51.36,2024-03-21T14:54:36
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-71.55,2024-03-21T09:16:01
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-111.2,2024-03-22T13:16:53
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,transport,-76.22,2024-03-22T09:12:05
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-03-22T09:04:40
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,travel,-1778.18,2024-03-23T12:53:50
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,children,-303.6,2024-03-23T09:20:23
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,food,-104.15,2024-03-26T15:30:04
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,leisure,-22.4,2024-03-26T08:33:53
buyer_2,Carmen,,1984-09-05,17815011Q,carmen.@example.com,59447820,Zarautz,ES07209586902724965655,-96030.57000000023,cash,-100.0,2024-03-26T16:26:05
